Entity,Code,Year,"Coffee, green | 00000656 || Yield | 005419 || tonnes per hectare"
Caribbean (FAO),,1986,0.38889998
Caribbean (FAO),,1987,0.3866
Caribbean (FAO),,1988,0.3978
Caribbean (FAO),,1989,0.3989
Caribbean (FAO),,1990,0.4321
Caribbean (FAO),,1991,0.36659998
Caribbean (FAO),,1992,0.3166
Caribbean (FAO),,1993,0.3168
Caribbean (FAO),,1994,0.2848
Caribbean (FAO),,1995,0.3202
Caribbean (FAO),,1996,0.3674
Caribbean (FAO),,1997,0.29999998
Caribbean (FAO),,1998,0.3778
Caribbean (FAO),,1999,0.3082
Caribbean (FAO),,2000,0.3552
Caribbean (FAO),,2001,0.32189998
Caribbean (FAO),,2002,0.33049998
Caribbean (FAO),,2003,0.34239998
Caribbean (FAO),,2004,0.3443
Caribbean (FAO),,2005,0.3841
Caribbean (FAO),,2006,0.39729998
Caribbean (FAO),,2007,0.4131
Caribbean (FAO),,2008,0.3718
Caribbean (FAO),,2009,0.3904
Caribbean (FAO),,2010,0.3279
Caribbean (FAO),,2011,0.33499998
Caribbean (FAO),,2012,0.4357
Caribbean (FAO),,2013,0.41889998
Caribbean (FAO),,2014,0.3199
Caribbean (FAO),,2015,0.2653
Caribbean (FAO),,2016,0.2829
Caribbean (FAO),,2017,0.3057
Caribbean (FAO),,2018,0.3682
Caribbean (FAO),,2019,0.3268
Caribbean (FAO),,2020,0.42909998
Caribbean (FAO),,2021,0.46899998
Central African Republic,CAF,1961,0.24849999
Central African Republic,CAF,1962,0.1758
Central African Republic,CAF,1963,0.42
Central African Republic,CAF,1964,0.2714
Central African Republic,CAF,1965,0.4222
Central African Republic,CAF,1966,0.3453
Central African Republic,CAF,1967,0.30449998
Central African Republic,CAF,1968,0.3277
Central African Republic,CAF,1969,0.45049998
Central African Republic,CAF,1970,0.4102
Central African Republic,CAF,1971,0.21509999
Central African Republic,CAF,1972,0.2564
Central African Republic,CAF,1973,0.2941
Central African Republic,CAF,1974,0.3511
Central African Republic,CAF,1975,0.37629998
Central African Republic,CAF,1976,0.35729998
Central African Republic,CAF,1977,0.361
Central African Republic,CAF,1978,0.3522
Central African Republic,CAF,1979,0.34759998
Central African Republic,CAF,1980,0.3579
Central African Republic,CAF,1981,0.3617
Central African Republic,CAF,1982,0.36879998
Central African Republic,CAF,1983,0.616
Central African Republic,CAF,1984,0.61329997
Central African Republic,CAF,1985,0.6123
Central African Republic,CAF,1986,0.79029995
Central African Republic,CAF,1987,0.7339
Central African Republic,CAF,1988,0.858
Central African Republic,CAF,1989,0.59499997
Central African Republic,CAF,1990,0.594
Central African Republic,CAF,1991,0.6936
Central African Republic,CAF,1992,0.502
Central African Republic,CAF,1993,0.41149998
Central African Republic,CAF,1994,0.8217
Central African Republic,CAF,1995,0.47079998
Central African Republic,CAF,1996,0.71999997
Central African Republic,CAF,1997,0.5931
Central African Republic,CAF,1998,0.5852
Central African Republic,CAF,1999,0.5636
Central African Republic,CAF,2000,0.5488
Central African Republic,CAF,2001,0.53029996
Central African Republic,CAF,2002,0.5186
Central African Republic,CAF,2003,0.45999998
Central African Republic,CAF,2004,0.48
Central African Republic,CAF,2005,0.4714
Central African Republic,CAF,2006,0.46879998
Central African Republic,CAF,2007,0.4615
Central African Republic,CAF,2008,0.4648
Central African Republic,CAF,2009,0.4544
Central African Republic,CAF,2010,0.39299998
Central African Republic,CAF,2011,0.3669
Central African Republic,CAF,2012,0.3451
Central African Republic,CAF,2013,0.3199
Central African Republic,CAF,2014,0.23969999
Central African Republic,CAF,2015,0.20199999
Central African Republic,CAF,2016,0.22999999
Central African Republic,CAF,2017,0.22389999
Central African Republic,CAF,2018,0.21859999
Central African Republic,CAF,2019,0.2271
Central African Republic,CAF,2020,0.23359999
Central African Republic,CAF,2021,0.22639999
Central America (FAO),,1961,0.5028
Central America (FAO),,1962,0.506
Central America (FAO),,1963,0.50699997
Central America (FAO),,1964,0.5075
Central America (FAO),,1965,0.52349997
Central America (FAO),,1966,0.5319
Central America (FAO),,1967,0.5822
Central America (FAO),,1968,0.5697
Central America (FAO),,1969,0.624
Central America (FAO),,1970,0.6138
Central America (FAO),,1971,0.60789996
Central America (FAO),,1972,0.61219996
Central America (FAO),,1973,0.6282
Central America (FAO),,1974,0.6649
Central America (FAO),,1975,0.65779996
Central America (FAO),,1976,0.64989996
Central America (FAO),,1977,0.63019997
Central America (FAO),,1978,0.7175
Central America (FAO),,1979,0.69619995
Central America (FAO),,1980,0.67069995
Central America (FAO),,1981,0.70699996
Central America (FAO),,1982,0.6767
Central America (FAO),,1983,0.6793
Central America (FAO),,1984,0.7018
Central America (FAO),,1985,0.6788
Central America (FAO),,1986,0.706
Central America (FAO),,1987,0.7155
Central America (FAO),,1988,0.7208
Central America (FAO),,1989,0.6918
Central America (FAO),,1990,0.81009996
Central America (FAO),,1991,0.69049996
Central America (FAO),,1992,0.73289996
Central America (FAO),,1993,0.67789996
Central America (FAO),,1994,0.6394
Central America (FAO),,1995,0.65849996
Central America (FAO),,1996,0.704
Central America (FAO),,1997,0.73469996
Central America (FAO),,1998,0.689
Central America (FAO),,1999,0.7316
Central America (FAO),,2000,0.7655
Central America (FAO),,2001,0.6778
Central America (FAO),,2002,0.6508
Central America (FAO),,2003,0.6356
Central America (FAO),,2004,0.6239
Central America (FAO),,2005,0.63449997
Central America (FAO),,2006,0.6053
Central America (FAO),,2007,0.6497
Central America (FAO),,2008,0.6374
Central America (FAO),,2009,0.6134
Central America (FAO),,2010,0.6089
Central America (FAO),,2011,0.6523
Central America (FAO),,2012,0.6972
Central America (FAO),,2013,0.5998
Central America (FAO),,2014,0.60289997
Central America (FAO),,2015,0.6213
Central America (FAO),,2016,0.63949996
Central America (FAO),,2017,0.6595
Central America (FAO),,2018,0.6608
Central America (FAO),,2019,0.6504
Central America (FAO),,2020,0.6279
Central America (FAO),,2021,0.6285
China,CHN,1961,0.5
China,CHN,1962,0.5
China,CHN,1963,0.5
China,CHN,1964,0.5
China,CHN,1965,0.5
China,CHN,1966,0.5
China,CHN,1967,0.5
China,CHN,1968,0.5
China,CHN,1969,0.5
China,CHN,1970,0.5
China,CHN,1971,0.5
China,CHN,1972,0.5882
China,CHN,1973,0.79999995
China,CHN,1974,0.79999995
China,CHN,1975,0.5333
China,CHN,1976,0.5
China,CHN,1977,0.5
China,CHN,1978,0.5
China,CHN,1979,0.5556
China,CHN,1980,0.5
China,CHN,1981,0.5
China,CHN,1982,0.5
China,CHN,1983,0.4615
China,CHN,1984,0.5625
China,CHN,1985,0.5385
China,CHN,1986,0.55
China,CHN,1987,0.5733
China,CHN,1988,0.5556
China,CHN,1989,0.5333
China,CHN,1990,0.525
China,CHN,1991,0.5385
China,CHN,1992,0.54289997
China,CHN,1993,0.565
China,CHN,1994,0.51919997
China,CHN,1995,0.5327
China,CHN,1996,0.5496
China,CHN,1997,0.48279998
China,CHN,1998,1.4175
China,CHN,1999,1.249
China,CHN,2000,1.2049999
China,CHN,2001,1.1782
China,CHN,2002,1.2472
China,CHN,2003,1.4465
China,CHN,2004,1.8048999
China,CHN,2005,1.4140999
China,CHN,2006,1.7816
China,CHN,2007,1.7206999
China,CHN,2008,2.0441
China,CHN,2009,3.1248999
China,CHN,2010,1.9833
China,CHN,2011,2.2127
China,CHN,2012,2.4356
China,CHN,2013,2.3553998
China,CHN,2014,2.5918999
China,CHN,2015,2.7512
China,CHN,2016,2.8495
China,CHN,2017,2.9499
China,CHN,2018,3.0767
China,CHN,2019,3.079
China,CHN,2020,3.1683998
China,CHN,2021,3.2542999
China (FAO),,1991,0.5385
China (FAO),,1992,0.54289997
China (FAO),,1993,0.565
China (FAO),,1994,0.51919997
China (FAO),,1995,0.5327
China (FAO),,1996,0.5496
China (FAO),,1997,0.48279998
China (FAO),,1998,1.4175
China (FAO),,1999,1.249
China (FAO),,2000,1.2049999
China (FAO),,2001,1.1782
China (FAO),,2002,1.2472
China (FAO),,2003,1.4465
China (FAO),,2004,1.8048999
China (FAO),,2005,1.4140999
China (FAO),,2006,1.7816
China (FAO),,2007,1.7206999
China (FAO),,2008,2.0441
China (FAO),,2009,3.1248999
China (FAO),,2010,1.9833
China (FAO),,2011,2.2127
China (FAO),,2012,2.4356
China (FAO),,2013,2.3553998
China (FAO),,2014,2.5918999
China (FAO),,2015,2.7072
China (FAO),,2016,2.7935998
China (FAO),,2017,2.8909
China (FAO),,2018,3.0114
China (FAO),,2019,3.0198
China (FAO),,2020,3.0995998
China (FAO),,2021,3.1724
Colombia,COL,1961,0.5409
Colombia,COL,1962,0.5851
Colombia,COL,1963,0.5556
Colombia,COL,1964,0.57559997
Colombia,COL,1965,0.6059
Colombia,COL,1966,0.6067
Colombia,COL,1967,0.56229997
Colombia,COL,1968,0.5882
Colombia,COL,1969,0.5852
Colombia,COL,1970,0.61079997
Colombia,COL,1971,0.5778
Colombia,COL,1972,0.5333
Colombia,COL,1973,0.6439
Colombia,COL,1974,0.5875
Colombia,COL,1975,0.61829996
Colombia,COL,1976,0.575
Colombia,COL,1977,0.6394
Colombia,COL,1978,0.6211
Colombia,COL,1979,0.67939997
Colombia,COL,1980,0.66819996
Colombia,COL,1981,0.7276
Colombia,COL,1982,0.71169996
Colombia,COL,1983,0.8048
Colombia,COL,1984,0.8548
Colombia,COL,1985,0.6915
Colombia,COL,1986,0.7714
Colombia,COL,1987,0.6569
Colombia,COL,1988,0.746
Colombia,COL,1989,0.681
Colombia,COL,1990,0.84499997
Colombia,COL,1991,1.0049
Colombia,COL,1992,1.1179
Colombia,COL,1993,0.8182
Colombia,COL,1994,0.7176
Colombia,COL,1995,0.964
Colombia,COL,1996,0.7927
Colombia,COL,1997,0.77379996
Colombia,COL,1998,0.9446
Colombia,COL,1999,0.6982
Colombia,COL,2000,0.94339997
Colombia,COL,2001,0.9309
Colombia,COL,2002,0.9808
Colombia,COL,2003,0.9622
Colombia,COL,2004,0.8745
Colombia,COL,2005,0.8268
Colombia,COL,2006,0.9226
Colombia,COL,2007,0.94909996
Colombia,COL,2008,0.94
Colombia,COL,2009,0.6124
Colombia,COL,2010,0.6881
Colombia,COL,2011,0.6472
Colombia,COL,2012,0.6638
Colombia,COL,2013,0.84639996
Colombia,COL,2014,0.9156
Colombia,COL,2015,1.0332
Colombia,COL,2016,1.0512
Colombia,COL,2017,0.9421
Colombia,COL,2018,0.9274
Colombia,COL,2019,1.0368
Colombia,COL,2020,0.9866
Colombia,COL,2021,0.667
Comoros,COM,1961,0.5
Comoros,COM,1962,0.5
Comoros,COM,1963,0.5
Comoros,COM,1964,0.3333
Comoros,COM,1965,0.3333
Comoros,COM,1966,0.45
Comoros,COM,1967,0.45
Comoros,COM,1968,0.45
Comoros,COM,1969,0.45
Comoros,COM,1970,0.45
Comoros,COM,1971,0.29999998
Comoros,COM,1972,0.29999998
Comoros,COM,1973,0.2857
Comoros,COM,1974,0.2857
Comoros,COM,1975,0.13329999
Comoros,COM,1976,0.1304
Comoros,COM,1977,0.1458
Comoros,COM,1978,0.17999999
Comoros,COM,1979,0.1731
Comoros,COM,1980,0.14549999
Comoros,COM,1981,0.14639999
Comoros,COM,1982,0.14639999
Comoros,COM,1983,0.14559999
Comoros,COM,1984,0.14739999
Comoros,COM,1985,0.1466
Comoros,COM,1986,0.1466
Comoros,COM,1987,0.1441
Comoros,COM,1988,0.145
Comoros,COM,1989,0.145
Comoros,COM,1990,0.1475
Comoros,COM,1991,0.1477
Comoros,COM,1992,0.1484
Comoros,COM,1993,0.148
Comoros,COM,1994,0.1479
Comoros,COM,1995,0.14819999
Comoros,COM,1996,0.14919999
Comoros,COM,1997,0.14899999
Comoros,COM,1998,0.14999999
Comoros,COM,1999,0.1495
Comoros,COM,2000,0.15079999
Comoros,COM,2001,0.1494
Comoros,COM,2002,0.1494
Comoros,COM,2003,0.1504
Comoros,COM,2004,0.1495
Comoros,COM,2005,0.14999999
Comoros,COM,2006,0.14829999
Comoros,COM,2007,0.14739999
Comoros,COM,2008,0.1468
Comoros,COM,2009,0.14649999
Comoros,COM,2010,0.1467
Comoros,COM,2011,0.1472
Comoros,COM,2012,0.1469
Comoros,COM,2013,0.14829999
Comoros,COM,2014,0.1445
Comoros,COM,2015,0.1391
Comoros,COM,2016,0.1424
Comoros,COM,2017,0.144
Comoros,COM,2018,0.1435
Comoros,COM,2019,0.14299999
Comoros,COM,2020,0.1399
Comoros,COM,2021,0.14209999
Congo,COG,1961,0.225
Congo,COG,1962,0.325
Congo,COG,1963,0.375
Congo,COG,1964,0.375
Congo,COG,1965,0.675
Congo,COG,1966,0.2022
Congo,COG,1967,0.20439999
Congo,COG,1968,0.1978
Congo,COG,1969,0.22219999
Congo,COG,1970,0.22039999
Congo,COG,1971,0.2338
Congo,COG,1972,0.2042
Congo,COG,1973,0.22999999
Congo,COG,1974,0.32299998
Congo,COG,1975,0.27629998
Congo,COG,1976,0.56839997
Congo,COG,1977,1.2737
Congo,COG,1978,0.94329995
Congo,COG,1979,0.78
Congo,COG,1980,0.8048
Congo,COG,1981,0.71669996
Congo,COG,1982,0.8056
Congo,COG,1983,0.8842
Congo,COG,1984,0.78419995
Congo,COG,1985,0.9158
Congo,COG,1986,0.38509998
Congo,COG,1987,0.2681
Congo,COG,1988,0.45639998
Congo,COG,1989,0.4441
Congo,COG,1990,0.4192
Congo,COG,1991,0.39909998
Congo,COG,1992,0.4154
Congo,COG,1993,0.4289
Congo,COG,1994,0.4168
Congo,COG,1995,0.41979998
Congo,COG,1996,0.47059998
Congo,COG,1997,0.4181
Congo,COG,1998,0.3703
Congo,COG,1999,0.29819998
Congo,COG,2000,0.29999998
Congo,COG,2001,0.29999998
Congo,COG,2002,0.29999998
Congo,COG,2003,0.303
Congo,COG,2004,0.3353
Congo,COG,2005,0.32999998
Congo,COG,2006,0.32259998
Congo,COG,2007,0.3333
Congo,COG,2008,0.29999998
Congo,COG,2009,0.31759998
Congo,COG,2010,0.3134
Congo,COG,2011,0.309
Congo,COG,2012,0.3134
Congo,COG,2013,0.3123
Congo,COG,2014,0.30429998
Congo,COG,2015,0.30339998
Congo,COG,2016,0.29909998
Congo,COG,2017,0.30949998
Congo,COG,2018,0.304
Congo,COG,2019,0.312
Congo,COG,2020,0.3157
Congo,COG,2021,0.31059998
Cook Islands,COK,1964,0.19299999
Cook Islands,COK,1965,0.1235
Cook Islands,COK,1966,0.108899996
Cook Islands,COK,1967,0.29999998
Cook Islands,COK,1968,0.099999994
Cook Islands,COK,1969,0.099
Cook Islands,COK,1970,0.099
Cook Islands,COK,1971,0.099
Cook Islands,COK,1972,0.099
Cook Islands,COK,1973,0.099
Cook Islands,COK,1974,0.099
Cook Islands,COK,1975,0.099
Cook Islands,COK,1976,0.19999999
Cook Islands,COK,1977,0.29999998
Cook Islands,COK,1978,0.19999999
Cook Islands,COK,1979,0.19999999
Cook Islands,COK,1980,0.19999999
Cook Islands,COK,1981,0.19999999
Cook Islands,COK,1982,0.19999999
Cook Islands,COK,1983,0.19999999
Cook Islands,COK,1984,0.19999999
Cook Islands,COK,1985,0.19999999
Cook Islands,COK,1986,0.19999999
Cook Islands,COK,1987,0.19999999
Cook Islands,COK,1988,0.083299994
Cook Islands,COK,1989,0.19999999
Cook Islands,COK,1990,0.25
Cook Islands,COK,1991,0.25
Cook Islands,COK,1992,0.5
Cook Islands,COK,1993,0.39999998
Cook Islands,COK,1994,0.6667
Cook Islands,COK,1995,0.75
Cook Islands,COK,1996,1.3333
Cook Islands,COK,1997,0.77419996
Cook Islands,COK,1998,0.7054
Cook Islands,COK,1999,0.5
Cook Islands,COK,2000,0.65
Cook Islands,COK,2001,0.6624
Cook Islands,COK,2002,0.678
Cook Islands,COK,2003,0.59999996
Cook Islands,COK,2005,0.7355
Cook Islands,COK,2008,0.71819997
Cook Islands,COK,2009,0.7201
Cook Islands,COK,2010,0.72209996
Cook Islands,COK,2011,0.724
Cook Islands,COK,2012,0.7259
Cook Islands,COK,2013,0.72779995
Cook Islands,COK,2014,0.6491
Cook Islands,COK,2015,0.63699996
Cook Islands,COK,2016,0.41329998
Cook Islands,COK,2017,0.5151
Cook Islands,COK,2018,0.5925
Cook Islands,COK,2019,0.6034
Cook Islands,COK,2020,0.6062
Cook Islands,COK,2021,0.60899997
Costa Rica,CRI,1961,0.8462
Costa Rica,CRI,1962,0.72889996
Costa Rica,CRI,1963,0.7425
Costa Rica,CRI,1964,0.5615
Costa Rica,CRI,1965,0.6789
Costa Rica,CRI,1966,0.7766
Costa Rica,CRI,1967,0.84459996
Costa Rica,CRI,1968,0.754
Costa Rica,CRI,1969,0.89949995
Costa Rica,CRI,1970,0.7704
Costa Rica,CRI,1971,0.94049996
Costa Rica,CRI,1972,0.8293
Costa Rica,CRI,1973,1.1475999
Costa Rica,CRI,1974,1.0106
Costa Rica,CRI,1975,0.9468
Costa Rica,CRI,1976,1.0004
Costa Rica,CRI,1977,1.0763
Costa Rica,CRI,1978,1.2167
Costa Rica,CRI,1979,1.2057999
Costa Rica,CRI,1980,1.3014
Costa Rica,CRI,1981,1.3306
Costa Rica,CRI,1982,1.354
Costa Rica,CRI,1983,1.4254
Costa Rica,CRI,1984,1.5206
Costa Rica,CRI,1985,1.3778
Costa Rica,CRI,1986,1.1552
Costa Rica,CRI,1987,1.4839
Costa Rica,CRI,1988,1.5581
Costa Rica,CRI,1989,1.4951999
Costa Rica,CRI,1990,1.3139
Costa Rica,CRI,1991,1.5048
Costa Rica,CRI,1992,1.5848999
Costa Rica,CRI,1993,1.4944999
Costa Rica,CRI,1994,1.3582
Costa Rica,CRI,1995,1.3895
Costa Rica,CRI,1996,1.4271
Costa Rica,CRI,1997,1.2224
Costa Rica,CRI,1998,1.4376
Costa Rica,CRI,1999,1.395
Costa Rica,CRI,2000,1.5225999
Costa Rica,CRI,2001,1.3284999
Costa Rica,CRI,2002,1.2423999
Costa Rica,CRI,2003,1.1664
Costa Rica,CRI,2004,1.2767999
Costa Rica,CRI,2005,1.2735
Costa Rica,CRI,2006,1.0239
Costa Rica,CRI,2007,1.2268
Costa Rica,CRI,2008,1.1345999
Costa Rica,CRI,2009,0.9262
Costa Rica,CRI,2010,0.9284
Costa Rica,CRI,2011,0.96309996
Costa Rica,CRI,2012,1.257
Costa Rica,CRI,2013,0.76119995
Costa Rica,CRI,2014,1.0316
Costa Rica,CRI,2015,0.9966
Costa Rica,CRI,2016,1.114
Costa Rica,CRI,2017,0.965
Costa Rica,CRI,2018,0.9993
Costa Rica,CRI,2019,1.005
Costa Rica,CRI,2020,1.1953
Costa Rica,CRI,2021,0.99759996
Cote d'Ivoire,CIV,1961,0.4684
Cote d'Ivoire,CIV,1962,0.211
Cote d'Ivoire,CIV,1963,0.37719998
Cote d'Ivoire,CIV,1964,0.4655
Cote d'Ivoire,CIV,1965,0.3443
Cote d'Ivoire,CIV,1966,0.4432
Cote d'Ivoire,CIV,1967,0.2069
Cote d'Ivoire,CIV,1968,0.4434
Cote d'Ivoire,CIV,1969,0.3223
Cote d'Ivoire,CIV,1970,0.4288
Cote d'Ivoire,CIV,1971,0.3556
Cote d'Ivoire,CIV,1972,0.3868
Cote d'Ivoire,CIV,1973,0.4073
Cote d'Ivoire,CIV,1974,0.2313
Cote d'Ivoire,CIV,1975,0.31329998
Cote d'Ivoire,CIV,1976,0.3421
Cote d'Ivoire,CIV,1977,0.3163
Cote d'Ivoire,CIV,1978,0.20449999
Cote d'Ivoire,CIV,1979,0.2751
Cote d'Ivoire,CIV,1980,0.2417
Cote d'Ivoire,CIV,1981,0.34199998
Cote d'Ivoire,CIV,1982,0.22309999
Cote d'Ivoire,CIV,1983,0.2346
Cote d'Ivoire,CIV,1984,0.078999996
Cote d'Ivoire,CIV,1985,0.2581
Cote d'Ivoire,CIV,1986,0.24059999
Cote d'Ivoire,CIV,1987,0.2426
Cote d'Ivoire,CIV,1988,0.1645
Cote d'Ivoire,CIV,1989,0.2128
Cote d'Ivoire,CIV,1990,0.2154
Cote d'Ivoire,CIV,1991,0.1989
Cote d'Ivoire,CIV,1992,0.3213
Cote d'Ivoire,CIV,1993,0.17369999
Cote d'Ivoire,CIV,1994,0.2279
Cote d'Ivoire,CIV,1995,0.2119
Cote d'Ivoire,CIV,1996,0.2119
Cote d'Ivoire,CIV,1997,0.3408
Cote d'Ivoire,CIV,1998,0.35209998
Cote d'Ivoire,CIV,1999,0.3751
Cote d'Ivoire,CIV,2000,0.45819998
Cote d'Ivoire,CIV,2001,0.5001
Cote d'Ivoire,CIV,2002,0.3999
Cote d'Ivoire,CIV,2003,0.34109998
Cote d'Ivoire,CIV,2004,0.2082
Cote d'Ivoire,CIV,2005,0.32
Cote d'Ivoire,CIV,2006,0.2502
Cote d'Ivoire,CIV,2007,0.2198
Cote d'Ivoire,CIV,2008,0.2663
Cote d'Ivoire,CIV,2009,0.22929999
Cote d'Ivoire,CIV,2010,0.214
Cote d'Ivoire,CIV,2011,0.1979
Cote d'Ivoire,CIV,2012,0.16569999
Cote d'Ivoire,CIV,2013,0.1504
Cote d'Ivoire,CIV,2014,0.1434
Cote d'Ivoire,CIV,2015,0.133
Cote d'Ivoire,CIV,2016,0.1277
Cote d'Ivoire,CIV,2017,0.1222
Cote d'Ivoire,CIV,2018,0.118999995
Cote d'Ivoire,CIV,2019,0.106599994
Cote d'Ivoire,CIV,2020,0.0985
Cote d'Ivoire,CIV,2021,0.1347
Cuba,CUB,1961,0.21759999
Cuba,CUB,1962,0.2748
Cuba,CUB,1963,0.2041
Cuba,CUB,1964,0.1884
Cuba,CUB,1965,0.1493
Cuba,CUB,1966,0.1909
Cuba,CUB,1967,0.19569999
Cuba,CUB,1968,0.17199999
Cuba,CUB,1969,0.1862
Cuba,CUB,1970,0.1519
Cuba,CUB,1971,0.1792
Cuba,CUB,1972,0.1751
Cuba,CUB,1973,0.1558
Cuba,CUB,1974,0.17999999
Cuba,CUB,1975,0.1547
Cuba,CUB,1976,0.1752
Cuba,CUB,1977,0.1683
Cuba,CUB,1978,0.1481
Cuba,CUB,1979,0.1674
Cuba,CUB,1980,0.1427
Cuba,CUB,1981,0.17719999
Cuba,CUB,1982,0.225
Cuba,CUB,1983,0.14389999
Cuba,CUB,1984,0.1672
Cuba,CUB,1985,0.1797
Cuba,CUB,1986,0.19039999
Cuba,CUB,1987,0.2437
Cuba,CUB,1988,0.2651
Cuba,CUB,1989,0.2905
Cuba,CUB,1990,0.25149998
Cuba,CUB,1991,0.2527
Cuba,CUB,1992,0.22829999
Cuba,CUB,1993,0.2382
Cuba,CUB,1994,0.2005
Cuba,CUB,1995,0.23449999
Cuba,CUB,1996,0.2358
Cuba,CUB,1997,0.22819999
Cuba,CUB,1998,0.1929
Cuba,CUB,1999,0.2936
Cuba,CUB,2000,0.29999998
Cuba,CUB,2001,0.3023
Cuba,CUB,2002,0.29999998
Cuba,CUB,2003,0.29999998
Cuba,CUB,2004,0.29569998
Cuba,CUB,2005,0.29999998
Cuba,CUB,2006,0.29999998
Cuba,CUB,2007,0.29999998
Cuba,CUB,2008,0.29999998
Cuba,CUB,2009,0.29999998
Cuba,CUB,2010,0.31219998
Cuba,CUB,2011,0.3691
Cuba,CUB,2012,0.26999998
Cuba,CUB,2013,0.31939998
Cuba,CUB,2014,0.3229
Cuba,CUB,2015,0.3215
Cuba,CUB,2016,0.3247
Cuba,CUB,2017,0.32549998
Cuba,CUB,2018,0.3259
Cuba,CUB,2019,0.32279998
Cuba,CUB,2020,0.3241
Cuba,CUB,2021,0.3254
Democratic Republic of Congo,COD,1961,0.29999998
Democratic Republic of Congo,COD,1962,0.3667
Democratic Republic of Congo,COD,1963,0.3667
Democratic Republic of Congo,COD,1964,0.31669998
Democratic Republic of Congo,COD,1965,0.325
Democratic Republic of Congo,COD,1966,0.29999998
Democratic Republic of Congo,COD,1967,0.3209
Democratic Republic of Congo,COD,1968,0.4019
Democratic Republic of Congo,COD,1969,0.39999998
Democratic Republic of Congo,COD,1970,0.3496
Democratic Republic of Congo,COD,1971,0.36429998
Democratic Republic of Congo,COD,1972,0.3811
Democratic Republic of Congo,COD,1973,0.36749998
Democratic Republic of Congo,COD,1974,0.3601
Democratic Republic of Congo,COD,1975,0.3755
Democratic Republic of Congo,COD,1976,0.40579998
Democratic Republic of Congo,COD,1977,0.3885
Democratic Republic of Congo,COD,1978,0.368
Democratic Republic of Congo,COD,1979,0.3699
Democratic Republic of Congo,COD,1980,0.3698
Democratic Republic of Congo,COD,1981,0.3771
Democratic Republic of Congo,COD,1982,0.3664
Democratic Republic of Congo,COD,1983,0.3209
Democratic Republic of Congo,COD,1984,0.34399998
Democratic Republic of Congo,COD,1985,0.3321
Democratic Republic of Congo,COD,1986,0.32529998
Democratic Republic of Congo,COD,1987,0.37
Democratic Republic of Congo,COD,1988,0.3809
Democratic Republic of Congo,COD,1989,0.3279
Democratic Republic of Congo,COD,1990,0.35029998
Democratic Republic of Congo,COD,1991,0.3527
Democratic Republic of Congo,COD,1992,0.3549
Democratic Republic of Congo,COD,1993,0.3604
Democratic Republic of Congo,COD,1994,0.36089998
Democratic Republic of Congo,COD,1995,0.3683
Democratic Republic of Congo,COD,1996,0.3182
Democratic Republic of Congo,COD,1997,0.37
Democratic Republic of Congo,COD,1998,0.3606
Democratic Republic of Congo,COD,1999,0.371
Democratic Republic of Congo,COD,2000,0.40829998
Democratic Republic of Congo,COD,2001,0.34849998
Democratic Republic of Congo,COD,2002,0.39
Democratic Republic of Congo,COD,2003,0.39
Democratic Republic of Congo,COD,2004,0.39
Democratic Republic of Congo,COD,2005,0.39
Democratic Republic of Congo,COD,2006,0.39
Democratic Republic of Congo,COD,2007,0.39
Democratic Republic of Congo,COD,2008,0.39
Democratic Republic of Congo,COD,2009,0.39
Democratic Republic of Congo,COD,2010,0.39
Democratic Republic of Congo,COD,2011,0.3902
Democratic Republic of Congo,COD,2012,0.3915
Democratic Republic of Congo,COD,2013,0.3899
Democratic Republic of Congo,COD,2014,0.3917
Democratic Republic of Congo,COD,2015,0.3926
Democratic Republic of Congo,COD,2016,0.39139998
Democratic Republic of Congo,COD,2017,0.3931
Democratic Republic of Congo,COD,2018,0.3938
Democratic Republic of Congo,COD,2019,0.39209998
Democratic Republic of Congo,COD,2020,0.3924
Democratic Republic of Congo,COD,2021,0.3927
Dominica,DMA,1979,0.95
Dominica,DMA,1980,0.9647
Dominica,DMA,1981,0.98819995
Dominica,DMA,1982,0.95
Dominica,DMA,1983,0.473
Dominica,DMA,1984,0.4452
Dominica,DMA,1985,0.45709997
Dominica,DMA,1986,1.9499999
Dominica,DMA,1987,0.4364
Dominica,DMA,1988,0.4455
Dominica,DMA,1989,0.45949998
Dominica,DMA,1990,0.445
Dominica,DMA,1991,0.6292
Dominica,DMA,1992,0.6897
Dominica,DMA,1993,0.7459
Dominica,DMA,1994,0.8642
Dominica,DMA,1995,0.8185
Dominica,DMA,1996,0.87799996
Dominica,DMA,1997,0.83169997
Dominica,DMA,1998,0.8393
Dominica,DMA,1999,0.89159995
Dominica,DMA,2000,0.8624
Dominica,DMA,2001,0.868
Dominica,DMA,2002,0.87399995
Dominica,DMA,2003,0.9048
Dominica,DMA,2004,0.881
Dominica,DMA,2005,0.8703
Dominica,DMA,2006,0.8505
Dominica,DMA,2007,0.9
Dominica,DMA,2008,0.76449996
Dominica,DMA,2009,0.69269997
Dominica,DMA,2010,0.6207
Dominica,DMA,2011,0.5534
Dominica,DMA,2012,0.3852
Dominica,DMA,2013,0.40649998
Dominica,DMA,2014,0.38439998
Dominica,DMA,2015,0.33089998
Dominica,DMA,2016,0.3732
Dominica,DMA,2017,0.3541
Dominica,DMA,2018,0.3525
Dominica,DMA,2019,0.35979998
Dominica,DMA,2020,0.35549998
Dominica,DMA,2021,0.3559
Dominican Republic,DOM,1961,0.24139999
